,PLAYER_NAME,minutes,points,assists,steals,blocks,rebounds,THREEPM,EFG_PCT,FT_PCT,DD
14845,Corey Kispert,28,23,1,1,1,1,3,0.75,0.667,0
14846,Danilo Gallinari,10,4,1,0,0,5,0,0.5,1.0,0
14847,Mike Muscala,18,0,2,0,1,0,0,0.0,,0
14848,Patrick Baldwin Jr.,2,2,0,0,0,1,0,0.5,,0
14849,Jared Butler,2,2,1,0,0,0,0,1.0,,0
14850,Jayson Tatum,38,30,4,0,0,6,2,0.545,0.667,0
14851,Lamar Stevens,14,8,0,2,1,3,1,0.5,0.5,0
14852,Derrick White,30,19,8,4,1,4,3,0.567,1.0,0
14853,Jrue Holiday,28,6,4,2,1,4,2,0.429,,0
14854,Sam Hauser,31,11,4,4,0,7,3,0.688,,0
14855,Payton Pritchard,28,21,5,1,0,3,6,1.0,0.5,0
14856,Neemias Queta,18,4,1,1,3,3,0,0.667,,0
14857,Svi Mykhailiuk,5,0,0,0,0,0,0,0.0,,0
14858,Kristaps Porzingis,0,0,0,0,0,0,0,,,0
14859,Franz Wagner,34,17,5,3,0,5,1,0.464,1.0,0
14860,Paolo Banchero,32,14,5,0,1,4,1,0.324,0.5,0
14861,Goga Bitadze,26,15,1,0,0,11,0,0.875,0.5,1
14862,Anthony Black,28,13,4,0,0,9,3,0.813,,0
14863,Jalen Suggs,26,19,1,0,1,4,5,0.792,,0
14864,Joe Ingles,6,0,2,0,0,2,0,0.0,,0
14865,Cole Anthony,20,17,4,1,0,0,2,0.75,0.833,0
14866,Gary Harris,15,2,0,1,0,0,0,0.333,,0
14867,Moritz Wagner,13,2,2,0,0,1,0,0.333,,0
14868,Jonathan Isaac,15,7,0,0,0,4,1,0.7,,0
14869,Caleb Houstan,10,5,1,0,0,2,1,0.5,,0
14870,Jett Howard,3,0,0,0,0,1,0,0.0,,0
14871,Chuma Okeke,3,0,0,0,0,0,0,0.0,,0
14872,Admiral Schofield,3,0,0,0,0,2,0,0.0,,0
14873,Saddiq Bey,37,10,4,0,0,10,2,0.417,,1
14874,Onyeka Okongwu,33,14,0,0,1,11,1,0.929,1.0,1
14875,Clint Capela,34,18,0,0,3,15,0,0.75,,1
14876,Dejounte Murray,33,17,9,1,0,7,1,0.472,,0
14877,Trae Young,35,38,11,1,0,5,7,0.638,0.5,1
14878,Bogdan Bogdanovic,32,20,6,0,0,3,3,0.531,1.0,0
14879,Trent Forrest,10,0,4,1,0,3,0,0.0,,0
14880,Garrison Mathews,18,6,0,1,0,1,2,1.5,,0
14881,Seth Lundy,1,2,0,0,0,0,0,1.0,,0
14882,Patty Mills,1,0,0,0,0,0,0,0.0,,0
14883,Bruno Fernando,1,0,0,0,0,0,0,0.0,,0
14884,Wesley Matthews,0,0,0,0,0,0,0,,,0
14885,Scottie Barnes,34,23,8,1,2,4,1,0.633,0.5,0
14886,Pascal Siakam,34,15,4,2,0,5,2,0.545,0.75,0
14887,Jakob Poeltl,25,15,0,2,1,8,0,1.0,0.5,0
14888,OG Anunoby,32,7,4,0,0,2,1,0.438,,0
14889,Dennis Schroder,31,6,4,2,0,2,0,0.429,,0
14890,Malachi Flynn,18,11,1,0,1,4,2,1.0,0.75,0
14891,Chris Boucher,14,7,0,1,2,3,1,0.625,0.4,0
14892,Thaddeus Young,2,0,0,0,0,0,0,0.0,,0
14893,Garrett Temple,2,0,1,0,0,0,0,0.0,,0
14894,Otto Porter Jr.,0,0,0,0,0,0,0,,,0
14895,Taurean Prince,35,12,1,1,1,3,2,0.6,,0
14896,LeBron James,35,23,14,2,0,7,2,0.471,0.7,1
14897,Jaxson Hayes,19,8,0,1,1,7,0,0.75,0.667,0
14898,Max Christie,23,2,1,0,0,0,0,0.167,,0
14899,Jarred Vanderbilt,12,0,1,0,0,5,0,0.0,,0
14900,Christian Wood,30,17,3,1,2,8,2,0.7,0.375,0
14901,Colin Castleton,5,6,1,0,0,1,0,1.0,,0
14902,Cam Reddish,0,0,0,0,0,0,0,,,0
14903,D'Angelo Russell,0,0,0,0,0,0,0,,,0
14904,Devin Vassell,35,36,3,1,1,6,5,0.763,1.0,0
14905,Keldon Johnson,30,17,6,0,0,2,3,0.469,1.0,0
14906,Victor Wembanyama,30,13,5,2,2,15,1,0.423,0.667,1
14907,Malaki Branham,32,12,8,1,1,4,2,0.75,,0
14908,Jeremy Sochan,26,11,2,1,1,8,0,0.5,1.0,0
14909,Cedi Osman,24,15,6,0,0,2,3,0.682,,0
14910,Zach Collins,18,16,1,0,0,6,1,0.611,0.833,0
14911,Julian Champagnie,9,0,0,0,0,0,0,0.0,,0
14912,Doug McDermott,17,6,0,0,0,1,2,0.75,,0
14913,Sandro Mamukelashvili,1,3,0,0,0,0,1,1.5,,0
14914,Blake Wesley,1,0,1,0,0,0,0,0.0,,0
14915,Tre Jones,0,0,0,0,0,0,0,,,0
14916,Dillon Brooks,40,26,1,1,0,7,3,0.575,0.75,0
14917,Alperen Sengun,31,15,1,2,3,7,0,0.333,1.0,0
14918,Jalen Green,28,14,4,0,1,4,3,0.458,0.75,0
14919,Fred VanVleet,35,16,8,4,2,6,2,0.5,0.8,0
14920,Aaron Holiday,19,4,0,1,1,2,1,0.3,1.0,0
14921,Jock Landale,8,0,0,0,0,1,0,0.0,,0
14922,Reggie Bullock Jr.,3,0,0,0,0,0,0,0.0,,0
14923,Boban Marjanovic,0,0,0,0,0,0,0,,,0
14924,Nate Williams,0,0,0,0,0,0,0,,,0
14925,Vince Williams Jr.,30,11,3,1,2,8,3,0.688,,0
14926,Bismack Biyombo,33,10,1,0,1,9,0,0.556,0.0,0
14927,Desmond Bane,39,28,3,2,0,13,4,0.52,0.667,1
14928,Derrick Rose,8,3,2,0,0,1,1,0.5,,0
14929,Santi Aldama,26,11,0,0,0,4,2,0.625,0.5,0
14930,David Roddy,28,9,2,0,1,5,1,0.35,1.0,0
14931,Jacob Gilyard,15,0,3,1,0,1,0,0.0,,0
14932,Jake LaRavia,10,2,1,0,0,0,0,0.5,,0
14933,Ziaire Williams,14,0,2,0,0,4,0,0.0,,0
14934,John Konchar,0,0,0,0,0,0,0,,,0
14935,Kenneth Lofton Jr.,0,0,0,0,0,0,0,,,0
14936,Xavier Tillman,0,0,0,0,0,0,0,,,0
14937,RJ Barrett,28,21,3,0,1,2,1,0.65,1.0,0
14938,Julius Randle,35,23,6,0,1,8,1,0.656,1.0,0
14939,Jericho Sims,17,5,0,0,0,3,0,0.5,1.0,0
14940,Donte DiVincenzo,19,5,1,1,0,1,1,0.833,,0
14941,Josh Hart,28,6,2,0,0,2,0,0.375,,0
14942,Isaiah Hartenstein,30,7,2,1,3,8,0,1.0,0.75,0
14943,Immanuel Quickley,24,10,3,2,0,5,1,0.438,0.75,0
14944,Quentin Grimes,14,9,1,0,0,2,3,0.643,,0
14945,Taj Gibson,1,0,0,0,0,0,0,0.0,,0
14946,Ryan Arcidiacono,1,0,1,0,0,1,0,0.0,,0
14947,Miles McBride,1,3,0,0,0,0,1,1.5,,0
14948,DaQuan Jeffries,1,0,0,0,0,0,0,0.0,,0
14949,Evan Fournier,0,0,0,0,0,0,0,,,0
14950,Grayson Allen,35,13,1,2,1,2,2,1.2,1.0,0
14951,Kevin Durant,35,29,6,0,0,3,4,0.571,0.714,0
14952,Jusuf Nurkic,29,21,2,1,0,12,1,0.731,1.0,1
14953,Bradley Beal,4,6,1,0,0,0,1,1.25,1.0,0
14954,Devin Booker,36,28,9,0,0,2,1,0.442,0.833,0
14955,Nassir Little,25,5,1,0,0,4,1,0.5,,0
14956,Jordan Goodwin,23,3,9,0,0,3,1,0.3,,0
14957,Yuta Watanabe,7,0,0,0,0,0,0,0.0,,0
14958,Keita Bates-Diop,13,4,0,0,0,3,0,0.4,,0
14959,Chimezie Metu,9,3,1,0,0,1,0,0.333,0.5,0
14960,Bol Bol,2,2,0,0,0,0,0,1.0,,0
14961,Andre Jackson Jr.,25,10,1,0,0,8,2,0.625,,0
14962,Giannis Antetokounmpo,25,22,6,1,0,8,0,0.778,0.615,0
14963,Brook Lopez,26,5,1,0,5,1,1,0.833,,0
14964,MarJon Beauchamp,32,11,1,2,0,6,1,0.563,1.0,0
14965,Damian Lillard,29,33,5,0,1,4,6,0.636,1.0,0
14966,Bobby Portis,26,31,1,1,0,12,4,0.722,1.0,1
14967,AJ Green,19,9,1,0,0,1,3,0.75,,0
14968,Cameron Payne,15,11,5,1,0,1,1,0.7,1.0,0
14969,Thanasis Antetokounmpo,5,0,0,0,0,1,0,0.0,,0
14970,Lindell Wigginton,4,6,0,0,0,0,0,0.5,1.0,0
14971,Bojan Bogdanovic,30,24,2,0,0,2,2,0.6,1.0,0
14972,Marvin Bagley III,21,12,1,1,2,7,0,0.545,0.0,0
14973,Killian Hayes,14,2,5,0,0,4,0,0.25,,0
14974,Cade Cunningham,31,25,6,1,0,1,0,0.588,0.833,0
14975,Isaiah Livers,26,2,1,3,1,4,0,0.125,,0
14976,James Wiseman,26,17,5,1,0,6,0,0.778,1.0,0
14977,Jaden Ivey,28,13,2,1,1,4,2,0.353,0.5,0
14978,Alec Burks,4,1,0,0,0,1,0,0.0,0.5,0
14979,Marcus Sasser,16,11,2,2,0,1,1,0.625,1.0,0
14980,Joe Harris,6,0,0,0,0,0,0,0.0,,0
14981,Isaiah Stewart,0,0,0,0,0,0,0,,,0
14982,Nicolas Batum,20,3,3,0,0,3,1,0.5,,0
14983,Tobias Harris,25,15,4,0,1,5,1,0.65,1.0,0
14984,Joel Embiid,29,42,3,1,2,15,0,0.783,1.0,1
14985,Tyrese Maxey,32,21,7,2,1,2,5,0.808,,0
14986,Patrick Beverley,8,3,2,0,0,0,0,0.0,0.75,0
14987,Kelly Oubre Jr.,20,12,0,0,0,4,2,0.6,,0
14988,Marcus Morris Sr.,15,6,1,0,0,4,0,0.429,,0
14989,Robert Covington,14,0,0,0,1,3,0,0.0,,0
14990,Paul Reed,13,4,1,0,1,3,0,0.5,,0
14991,Jaden Springer,12,6,1,1,0,2,0,0.4,1.0,0
14992,Danuel House Jr.,7,10,2,0,0,1,2,1.333,1.0,0
14993,Mo Bamba,6,7,1,0,0,1,1,1.167,0.0,0
14994,Furkan Korkmaz,4,0,1,0,0,0,0,0.0,,0
14995,KJ Martin,4,0,2,2,0,0,0,0.0,,0
14996,Bryce McGowens,24,12,0,0,0,2,0,0.5,0.667,0
14997,Nick Richards,19,8,1,1,2,4,0,0.667,,0
14998,Brandon Miller,29,14,4,0,1,4,2,0.313,1.0,0
14999,JT Thor,21,2,0,0,0,2,0,0.125,,0
15000,Nathan Mensah,28,2,1,0,0,8,0,0.333,,0
15001,Ish Smith,18,6,4,1,0,1,0,0.429,,0
15002,Nick Smith Jr.,26,9,1,0,0,1,1,0.563,,0
15003,James Bouknight,7,9,0,0,0,1,3,0.9,,0
15004,Leaky Black,7,2,2,1,1,1,0,1.0,,0
15005,Amari Bailey,7,3,0,0,0,0,0,0.333,0.5,0
15006,De'Andre Hunter,26,18,0,1,0,2,2,0.857,1.0,0
15007,Saddiq Bey,36,5,0,2,0,6,1,0.167,1.0,0
15008,Onyeka Okongwu,32,16,1,0,1,4,2,0.667,,0
15009,Dejounte Murray,36,21,6,1,1,3,0,0.421,0.833,0
15010,Trent Forrest,7,0,0,1,0,3,0,0.0,,0
15011,Patty Mills,12,3,2,0,0,2,1,0.375,,0
15012,Garrison Mathews,14,6,0,0,0,0,2,1.5,,0
15013,Bruno Fernando,15,13,1,0,1,8,0,0.714,0.6,0
15014,Wesley Matthews,20,2,1,0,0,2,0,0.5,,0
15015,Isaac Okoro,31,18,3,1,0,3,3,0.833,0.75,0
15016,Dean Wade,22,16,3,1,0,5,4,0.875,1.0,0
15017,Jarrett Allen,34,25,1,2,1,14,0,0.857,1.0,1
15018,Max Strus,34,11,5,1,1,6,1,0.346,1.0,0
15019,Donovan Mitchell,40,22,13,2,0,5,4,0.429,1.0,1
15020,Craig Porter Jr.,15,6,3,0,0,2,0,0.375,,0
15021,Sam Merrill,7,9,1,0,0,1,3,0.75,,0
15022,Georges Niang,15,0,2,0,0,3,0,0.0,,0
15023,Damian Jones,0,0,0,0,0,0,0,,,0
15024,Isaiah Mobley,0,0,0,0,0,0,0,,,0
15025,Patrick Williams,33,25,4,0,0,7,4,1.0,1.0,0
15026,Nikola Vucevic,32,12,3,1,0,11,1,0.269,0.833,1
15027,Ayo Dosunmu,40,8,3,2,1,4,2,0.364,,0
15028,Torrey Craig,13,16,0,0,0,2,4,1.0,0.667,0
15029,Andre Drummond,10,4,0,1,0,4,0,0.5,1.0,0
15030,Julian Phillips,0,0,0,0,0,0,0,0.0,,0
15031,Jimmy Butler,34,28,2,2,0,4,0,0.5,0.909,0
15032,Caleb Martin,36,17,2,2,0,4,0,0.75,0.625,0
15033,Orlando Robinson,11,2,1,0,0,2,0,0.25,,0
15034,Kyle Lowry,31,10,7,0,1,3,1,0.5,0.75,0
15035,Jaime Jaquez Jr.,34,18,4,2,0,5,1,0.607,1.0,0
15036,Kevin Love,26,22,1,1,0,7,6,0.917,,0
15037,Josh Richardson,20,8,2,0,0,2,2,0.571,,0
15038,Haywood Highsmith,14,2,1,0,0,1,0,0.5,0.0,0
15039,Thomas Bryant,6,2,0,0,1,2,0,0.5,,0
15040,Jamal Cain,0,0,0,0,0,0,0,,,0
15041,Nikola Jovic,0,0,0,0,0,0,0,,,0
15042,Jaden McDaniels,17,5,0,1,0,1,1,0.625,,0
15043,Karl-Anthony Towns,34,40,4,3,2,12,2,0.64,1.0,1
15044,Rudy Gobert,25,5,1,1,1,7,0,0.667,0.25,0
15045,Anthony Edwards,33,37,4,3,0,2,7,0.761,1.0,0
15046,Mike Conley,24,5,9,1,0,2,1,0.5,,0
15047,Nickeil Alexander-Walker,25,3,1,1,0,2,1,0.25,,0
15048,Troy Brown Jr.,16,11,4,0,0,1,3,0.917,,0
15049,Shake Milton,5,0,0,0,0,0,0,0.0,,0
15050,Wendell Moore Jr.,3,0,0,0,0,0,0,0.0,,0
15051,Jordan McLaughlin,3,0,0,0,1,0,0,0.0,,0
15052,Buddy Hield,18,0,2,0,0,1,0,0.0,,0
15053,Obi Toppin,16,7,1,0,0,4,1,0.875,,0
15054,Myles Turner,21,12,0,1,0,5,1,0.357,0.875,0
15055,T.J. McConnell,25,10,6,2,1,4,0,0.417,,0
15056,Isaiah Jackson,19,12,4,3,2,3,0,1.0,,0
15057,Bennedict Mathurin,23,6,3,0,1,1,0,0.273,,0
15058,Ben Sheppard,16,8,0,2,0,3,0,0.6,0.5,0
15059,Jarace Walker,24,5,3,2,0,2,1,0.833,,0
15060,Jordan Nwora,10,7,3,0,0,1,0,0.75,1.0,0
15061,Oscar Tshiebwe,7,8,1,0,0,4,0,0.5,1.0,0
15062,Klay Thompson,33,24,3,1,0,5,4,0.474,1.0,0
15063,Jonathan Kuminga,20,10,2,0,1,4,0,0.5,1.0,0
15064,Kevon Looney,26,4,3,1,0,7,0,0.4,,0
15065,Brandin Podziemski,32,19,5,3,1,5,4,0.6,0.5,0
15066,Chris Paul,29,2,11,0,0,4,0,0.25,,0
15067,Andrew Wiggins,26,14,1,1,0,5,1,0.5,1.0,0
15068,Dario Saric,20,12,2,1,0,6,2,0.75,,0
15069,Draymond Green,0,0,0,0,0,0,0,,,0
15070,Trayce Jackson-Davis,0,0,0,0,0,0,0,,,0
15071,Gary Payton II,0,0,0,0,0,0,0,,,0
15072,Mikal Bridges,39,18,2,1,0,6,3,0.441,1.0,0
15073,Cameron Johnson,28,13,5,0,0,2,3,0.542,0.0,0
15074,Nic Claxton,33,19,1,0,4,12,0,0.667,1.0,1
15075,Cam Thomas,36,41,2,1,0,5,5,0.729,1.0,0
15076,Spencer Dinwiddie,39,16,14,3,1,5,3,0.577,0.5,1
15077,Royce O'Neale,34,11,3,1,1,5,3,0.55,,0
15078,Day'Ron Sharpe,8,0,2,0,2,4,0,0.0,,0
15079,Jalen Wilson,10,2,0,0,0,1,0,1.0,,0
15080,Dorian Finney-Smith,0,0,0,0,0,0,0,,,0
15081,Harry Giles III,0,0,0,0,0,0,0,,,0
15082,Dennis Smith Jr.,0,0,0,0,0,0,0,,,0
15083,Michael Porter Jr.,32,20,0,0,0,11,4,0.556,,1
15084,Aaron Gordon,32,16,5,2,0,9,0,0.5,0.857,0
15085,Nikola Jokic,37,24,12,2,0,6,1,0.567,0.875,1
15086,Justin Holiday,25,6,2,0,0,1,2,0.75,,0
15087,Jamal Murray,27,15,5,0,0,2,0,0.385,1.0,0
15088,Christian Braun,25,14,1,1,0,2,2,0.6,1.0,0
15089,Julian Strawther,14,0,1,0,0,1,0,0.0,,0
15090,Reggie Jackson,21,7,3,0,0,3,1,0.35,,0
15091,Peyton Watson,16,13,0,0,0,4,2,0.75,0.5,0
15092,DeAndre Jordan,6,2,1,0,0,7,0,0.5,,0
15093,Collin Gillespie,0,0,0,0,0,0,0,,,0
15094,Braxton Key,0,0,0,0,0,0,0,,,0
15095,Zeke Nnaji,0,0,0,0,0,0,0,,,0
15096,Luguentz Dort,26,13,2,0,0,4,2,0.625,0.75,0
15097,Jalen Williams,32,24,3,1,0,1,0,0.55,1.0,0
15098,Chet Holmgren,32,17,1,0,8,11,1,0.542,0.667,1
15099,Josh Giddey,15,4,4,0,0,2,0,0.5,,0
15100,Shai Gilgeous-Alexander,36,25,8,2,0,6,0,0.45,0.875,0
15101,Jaylin Williams,21,11,1,0,0,4,3,1.125,1.0,0
15102,Cason Wallace,18,2,1,0,0,2,0,0.5,,0
15103,Aaron Wiggins,12,6,1,0,0,2,0,1.0,1.0,0
15104,Kenrich Williams,12,2,0,0,0,5,0,0.25,,0
15105,Davis Bertans,0,0,0,0,0,0,0,,,0
15106,Tre Mann,0,0,0,0,0,0,0,,,0
15107,Vasilije Micic,0,0,0,0,0,0,0,,,0
15108,Olivier Sarr,0,0,0,0,0,0,0,,,0
15109,Derrick Jones Jr.,33,18,4,2,0,1,2,0.636,0.8,0
15110,Grant Williams,31,3,3,1,1,4,0,0.25,1.0,0
15111,Dereck Lively II,5,0,0,0,0,2,0,0.0,,0
15112,Dante Exum,27,18,3,1,0,2,1,0.773,1.0,0
15113,Luka Doncic,37,40,10,1,0,12,4,0.607,1.0,1
15114,Tim Hardaway Jr.,35,25,1,1,0,6,5,0.5,1.0,0
15115,Seth Curry,13,7,1,0,0,2,2,0.5,1.0,0
15116,Olivier-Maxence Prosper,5,0,1,0,0,5,0,0.0,,0
15117,Markieff Morris,19,10,4,1,0,5,2,0.556,,0
15118,Jaden Hardy,6,4,0,0,0,3,0,1.0,,0
15119,Greg Brown III,0,0,0,0,0,0,0,0.0,,0
15120,AJ Lawson,0,0,0,0,0,0,0,0.0,,0
15121,Dexter Dennis,0,0,0,0,0,0,0,,,0
15122,Toumani Camara,19,8,1,1,0,3,0,0.429,1.0,0
15123,Jerami Grant,38,27,1,0,0,5,1,0.625,0.667,0
15124,Deandre Ayton,27,7,2,2,0,10,0,0.6,0.5,0
15125,Shaedon Sharpe,31,7,2,0,0,2,1,0.357,0.667,0
15126,Anfernee Simons,35,33,6,2,0,8,2,0.636,1.0,0
15127,Scoot Henderson,24,13,2,0,1,3,1,0.55,1.0,0
15128,Duop Reath,15,11,1,0,0,5,0,0.333,1.0,0
15129,Malcolm Brogdon,24,9,2,1,0,2,1,0.643,,0
15130,Matisse Thybulle,19,5,0,2,1,4,1,0.417,,0
15131,Jabari Walker,4,0,0,0,0,2,0,0.0,,0
15132,Moses Brown,0,0,0,0,0,0,0,,,0
15133,Skylar Mays,0,0,0,0,0,0,0,,,0
15134,Kris Murray,0,0,0,0,0,0,0,,,0
15135,Ish Wainright,0,0,0,0,0,0,0,,,0
15136,Harrison Barnes,32,16,2,1,0,4,3,0.682,1.0,0
15137,Keegan Murray,36,47,2,2,0,8,12,0.957,0.75,0
15138,Domantas Sabonis,34,20,8,2,0,10,0,0.9,0.5,1
15139,Kevin Huerter,24,11,5,0,0,3,2,0.833,0.5,0
15140,Malik Monk,26,18,8,0,1,4,4,0.5,1.0,0
15141,Trey Lyles,17,0,0,0,1,8,0,0.0,,0
15142,Sasha Vezenkov,11,3,2,0,0,4,1,0.5,,0
15143,Davion Mitchell,18,4,1,0,0,0,0,0.4,,0
15144,JaVale McGee,3,4,0,0,0,0,0,0.667,,0
15145,Chris Duarte,3,0,0,0,0,1,0,0.0,,0
15146,Juan Toscano-Anderson,2,0,1,0,0,2,0,0.0,,0
15147,Kessler Edwards,2,0,0,0,0,0,0,0.0,,0
15148,Simone Fontecchio,25,7,0,0,0,2,1,0.389,,0
15149,Lauri Markkanen,27,18,3,0,0,6,2,0.615,1.0,0
15150,Kelly Olynyk,29,9,13,1,1,5,1,0.643,,0
15151,Collin Sexton,32,28,1,1,0,3,2,0.611,0.857,0
15152,Kris Dunn,27,11,3,1,1,4,1,0.55,,0
15153,Walker Kessler,18,2,1,0,1,3,0,0.0,0.5,0
15154,Talen Horton-Tucker,26,12,5,3,0,3,2,0.455,0.667,0
15155,Ochai Agbaji,23,5,0,1,0,4,1,0.357,,0
15156,Taylor Hendricks,21,12,1,1,0,3,2,0.5,0.8,0
15157,Micah Potter,4,0,0,0,0,4,0,0.0,,0
15158,Johnny Juzang,4,0,1,0,0,0,0,0.0,,0
15159,Kawhi Leonard,30,36,4,2,0,7,5,0.906,1.0,0
15160,Ivica Zubac,27,13,2,1,2,11,0,0.556,0.75,1
15161,Terance Mann,26,13,4,0,0,1,2,0.625,1.0,0
15162,James Harden,28,10,12,1,2,4,1,0.417,0.714,1
15163,Norman Powell,24,16,0,0,1,2,1,0.65,1.0,0
15164,Amir Coffey,16,3,0,0,0,1,1,0.5,,0
15165,Daniel Theis,14,7,0,1,0,1,0,0.333,0.833,0
15166,Joshua Primo,4,2,0,0,1,0,0,0.5,,0
15167,Brandon Boston Jr.,4,3,2,0,0,2,1,0.5,,0
15168,Kobe Brown,4,6,0,0,0,0,2,1.0,,0
15169,Xavier Moon,4,0,1,0,0,2,0,0.0,,0
15170,Jordan Miller,4,0,0,0,0,1,0,0.0,,0
15171,RJ Barrett,28,18,0,0,1,5,2,0.533,1.0,0
15172,Julius Randle,30,22,3,0,0,4,0,0.471,1.0,0
15173,Jericho Sims,18,7,1,1,0,2,0,0.75,1.0,0
15174,Donte DiVincenzo,21,18,1,1,0,1,5,0.938,1.0,0
15175,Jalen Brunson,33,22,6,0,0,7,2,0.471,1.0,0
15176,Isaiah Hartenstein,29,12,2,0,3,10,0,0.714,0.5,1
15177,Josh Hart,8,0,1,1,0,1,0,0.0,,0
15178,Immanuel Quickley,19,9,3,0,0,4,0,0.375,0.75,0
15179,Quentin Grimes,23,8,0,1,0,1,2,0.5,,0
15180,Miles McBride,10,4,2,2,0,1,0,0.5,,0
15181,Taj Gibson,6,2,0,1,0,1,0,0.333,,0
15182,DaQuan Jeffries,6,0,1,0,0,2,0,0.0,,0
15183,Evan Fournier,0,0,0,0,0,0,0,,,0
15184,Jaylen Brown,33,31,6,1,1,5,5,0.725,1.0,0
15185,Jayson Tatum,30,23,3,0,1,8,4,0.476,0.75,0
15186,Kristaps Porzingis,28,15,0,1,1,10,2,0.583,1.0,1
15187,Derrick White,27,10,4,1,3,5,1,0.5,1.0,0
15188,Jrue Holiday,34,14,0,0,2,6,2,0.583,,0
15189,Al Horford,23,8,2,0,1,8,2,0.571,,0
15190,Sam Hauser,16,4,0,1,0,2,0,0.4,,0
15191,Payton Pritchard,20,5,3,0,1,6,1,0.5,,0
15192,Neemias Queta,16,2,0,0,0,3,0,0.5,,0
15193,Oshae Brissett,2,0,0,0,0,2,0,0.0,,0
15194,Lamar Stevens,2,0,0,0,0,0,0,0.0,,0
15195,Dalano Banton,2,2,0,0,0,0,0,0.5,,0
15196,Franz Wagner,36,8,6,0,0,8,0,0.214,1.0,0
15197,Goga Bitadze,26,4,1,2,3,8,0,0.333,,0
15198,Anthony Black,16,5,3,1,0,2,1,0.5,0.0,0
15199,Cole Anthony,18,6,4,0,0,1,0,0.25,1.0,0
15200,Moritz Wagner,12,6,0,0,0,2,1,0.5,0.75,0
15201,Jonathan Isaac,16,8,0,1,1,2,2,0.6,1.0,0
15202,Chuma Okeke,2,0,0,0,0,1,0,0.0,,0
15203,Jett Howard,2,3,0,0,0,0,1,0.75,,0
15204,Admiral Schofield,2,0,1,0,0,0,0,0.0,,0
15205,Joe Ingles,0,0,0,0,0,0,0,,,0
15206,Brandon Ingram,26,26,4,1,1,3,5,0.735,1.0,0
15207,Zion Williamson,25,15,3,2,1,8,0,0.583,0.25,0
15208,Jonas Valanciunas,23,15,3,1,1,15,1,0.542,0.667,1
15209,Herbert Jones,19,2,3,1,0,1,0,0.0,1.0,0
15210,Naji Marshall,19,11,7,2,0,3,3,0.917,0.0,0
15211,Trey Murphy III,24,14,4,1,0,4,2,0.6,0.667,0
15212,Jose Alvarado,21,16,4,1,0,3,3,0.929,0.75,0
15213,Cody Zeller,18,2,4,0,0,5,0,0.5,,0
15214,Dyson Daniels,17,5,4,1,0,4,1,0.625,,0
15215,Jeremiah Robinson-Earl,4,4,0,0,0,1,0,1.0,,0
15216,Devin Vassell,29,13,3,0,0,2,3,0.5,0.0,0
15217,Keldon Johnson,31,13,3,4,0,8,0,0.333,0.5,0
15218,Malaki Branham,29,11,2,0,0,2,1,0.563,1.0,0
15219,Jeremy Sochan,25,5,4,1,0,3,0,0.143,0.75,0
15220,Zach Collins,16,2,2,0,0,5,0,0.333,,0
15221,Tre Jones,15,4,5,0,0,0,0,0.4,,0
15222,Doug McDermott,15,7,1,0,0,2,1,0.357,1.0,0
15223,Sandro Mamukelashvili,7,2,2,0,0,0,0,0.25,,0
15224,Julian Champagnie,13,15,1,0,2,1,5,1.25,,0
15225,Devonte' Graham,6,7,2,0,0,0,2,1.0,0.5,0
15226,Dillon Brooks,34,18,1,2,0,4,2,0.667,1.0,0
15227,Alperen Sengun,30,20,5,1,1,8,0,0.533,0.667,0
15228,Jalen Green,28,16,7,0,0,2,2,0.636,1.0,0
15229,Fred VanVleet,39,22,6,1,2,2,4,0.625,1.0,0
15230,Tari Eason,29,11,1,2,0,6,1,0.688,,0
15231,Jeff Green,17,16,1,0,0,0,1,0.9,0.875,0
15232,Aaron Holiday,12,0,2,1,0,1,0,0.0,,0
15233,Jae'Sean Tate,18,0,1,1,0,3,0,0.0,,0
15234,Reggie Bullock Jr.,0,0,0,0,0,0,0,,,0
15235,Jock Landale,0,0,0,0,0,0,0,,,0
15236,Boban Marjanovic,0,0,0,0,0,0,0,,,0
15237,Nate Williams,0,0,0,0,0,0,0,,,0
15238,Giannis Antetokounmpo,39,26,3,0,0,17,1,0.477,0.455,1
15239,Brook Lopez,31,18,0,0,1,6,3,0.577,1.0,0
15240,Andre Jackson Jr.,36,9,4,0,0,6,1,0.75,,0
15241,Damian Lillard,36,39,11,3,0,5,5,0.711,0.923,1
15242,Bobby Portis,24,11,0,0,0,6,1,0.786,,0
15243,MarJon Beauchamp,12,0,0,0,0,1,0,0.0,,0
15244,Pat Connaughton,17,5,4,1,0,2,1,0.625,,0
15245,Cameron Payne,11,0,1,0,0,0,0,0.0,,0
15246,Chris Livingston,0,0,0,0,0,0,0,0.0,,0
15247,Marques Bolden,0,0,0,0,0,0,0,0.0,,0
15248,AJ Green,0,0,0,0,0,0,0,0.0,,0
15249,Lindell Wigginton,0,0,0,0,0,0,0,0.0,,0
15250,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0.0,,0
15251,Robin Lopez,0,0,0,0,0,0,0,,,0
15252,Nassir Little,23,5,1,0,0,7,1,0.833,,0
15253,Kevin Durant,34,28,5,1,1,5,0,0.458,0.667,0
15254,Jusuf Nurkic,30,6,5,1,1,17,0,0.286,0.5,0
