,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
99,CHA,22023,0022300885,2024-03-05,CHA vs. ORL,-12.0,89.0,0.542,0.153,0.205,0.077,0.628,0.203,0.199,0.237,0.5413636363636364,0.18899999999999997,0.15363636363636365,0.165,0.5274545454545455,0.18636363636363634,0.14354545454545453,0.28145454545454546,62
100,DEN,42023,0042300152,2024-04-22,DEN vs. LAL,2.0,101.0,0.489,0.193,0.094,0.18,0.571,0.167,0.158,0.14,0.5115000000000001,0.126,0.0785,0.224,0.5575,0.20400000000000001,0.14350000000000002,0.15550000000000003,2
101,BOS,42023,0042300404,2024-06-14,BOS @ DAL,-38.0,84.0,0.45,0.163,0.146,0.078,0.588,0.242,0.093,0.319,0.5607272727272729,0.2215454545454545,0.1308181818181818,0.21045454545454545,0.5338181818181817,0.17527272727272727,0.12381818181818183,0.2725454545454546,18
102,GSW,22023,0022301169,2024-04-11,GSW @ POR,8.0,100.0,0.545,0.26,0.174,0.233,0.402,0.175,0.133,0.422,0.5897272727272728,0.15954545454545452,0.1579090909090909,0.22990909090909095,0.5010909090909091,0.21827272727272726,0.1302727272727273,0.2560909090909091,81
103,WAS,22021,22100112,2021-11-03,WAS vs. TOR,-9.0,100.0,0.487,0.385,0.138,0.204,0.523,0.227,0.121,0.28,0.504875,0.276,0.126875,0.18587499999999998,0.49887499999999996,0.23900000000000002,0.121,0.244875,8
104,OKC,42010,0041000174,2011-04-25,OKC @ DEN,-3.0,,0.487,0.392,0.157,0.255,0.44,0.53,0.082,0.298,0.48475,0.40875000000000006,0.1415,0.24799999999999997,0.45599999999999996,0.518,0.11125,0.24525000000000002,4
105,SAC,22023,0022300309,2023-12-12,SAC @ LAC,-20.0,99.0,0.477,0.279,0.135,0.132,0.589,0.25,0.163,0.22,0.5468181818181819,0.27754545454545454,0.1278181818181818,0.2113636363636364,0.563909090909091,0.2847272727272727,0.1270909090909091,0.2684545454545455,22
106,LAC,22016,0021600707,2017-01-28,LAC @ GSW,-46.0,,0.512,0.268,0.143,0.16,0.712,0.174,0.109,0.306,0.5466363636363636,0.3018181818181818,0.1318181818181818,0.20254545454545456,0.5140909090909092,0.2595454545454545,0.113,0.25972727272727275,48
107,CLE,22022,0022200248,2022-11-21,CLE vs. ATL,7.8,114.0,0.671,0.329,0.206,0.103,0.5,0.195,0.168,0.3,0.5575454545454546,0.28600000000000003,0.1519090909090909,0.21481818181818185,0.5318181818181817,0.28318181818181815,0.14254545454545453,0.24145454545454542,17
108,ORL,22013,0021300550,2014-01-11,ORL @ DEN,-26.0,,0.464,0.274,0.113,0.16,0.575,0.299,0.104,0.292,0.4663636363636364,0.273,0.1421818181818182,0.19845454545454547,0.5122727272727272,0.24636363636363637,0.1368181818181818,0.2977272727272728,37
109,MEM,22020,0022000320,2021-02-01,MEM @ SAS,31.0,,0.64,0.194,0.108,0.227,0.489,0.247,0.145,0.228,0.5358181818181817,0.15972727272727275,0.1352727272727273,0.20718181818181813,0.5118181818181818,0.23690909090909093,0.16718181818181818,0.2644545454545455,15
110,BKN,42013,0041300125,2014-04-30,BKN @ TOR,-2.0,,0.607,0.4,0.161,0.256,0.558,0.468,0.134,0.326,0.506,0.41600000000000004,0.1368,0.18580000000000002,0.4928,0.4102,0.1804,0.32900000000000007,5
111,NOP,22018,0021800387,2018-12-09,NOP @ DET,8.0,,0.608,0.291,0.182,0.2,0.485,0.245,0.098,0.328,0.537,0.29045454545454547,0.15309090909090906,0.2256363636363637,0.5319090909090909,0.2571818181818182,0.12672727272727274,0.27109090909090905,28
112,TOR,22022,0022200366,2022-12-07,TOR vs. LAL,13.0,126.0,0.5,0.226,0.099,0.274,0.466,0.402,0.14,0.235,0.5089090909090909,0.2712727272727273,0.13818181818181818,0.25427272727272726,0.5562727272727273,0.3062727272727273,0.16581818181818184,0.2490909090909091,25
113,PHX,22019,0021900598,2020-01-14,PHX @ ATL,-13.0,110.0,0.483,0.368,0.116,0.204,0.57,0.215,0.159,0.333,0.5251818181818181,0.27736363636363637,0.1519090909090909,0.20381818181818182,0.5321818181818183,0.26127272727272727,0.14363636363636365,0.2634545454545455,40
114,IND,22021,22100594,2022-01-08,IND vs. UTA,12.0,125.0,0.638,0.4,0.101,0.128,0.565,0.226,0.153,0.222,0.5273636363636363,0.2899090909090909,0.13881818181818184,0.2127272727272727,0.5564545454545455,0.293,0.1229090909090909,0.25290909090909097,40
115,CLE,22022,0022200381,2022-12-09,CLE vs. SAC,-11.0,95.0,0.494,0.278,0.199,0.17,0.652,0.485,0.202,0.139,0.5463636363636364,0.24390909090909088,0.15936363636363637,0.2000909090909091,0.5107272727272728,0.25909090909090904,0.17,0.27099999999999996,26
116,NOP,22016,0021600301,2016-12-04,NOP @ OKC,-9.0,,0.398,0.194,0.104,0.185,0.494,0.292,0.152,0.214,0.5028181818181817,0.2677272727272727,0.13063636363636363,0.1491818181818182,0.4804545454545454,0.2385454545454545,0.13,0.2629090909090909,21
117,OKC,22012,0021200962,2013-03-13,OKC vs. UTA,23.0,,0.587,0.478,0.256,0.324,0.381,0.413,0.197,0.281,0.5378181818181819,0.3588181818181818,0.1620909090909091,0.2602727272727273,0.4549090909090909,0.28372727272727266,0.15590909090909089,0.2863636363636364,65
118,MIN,22011,0021100738,2012-03-27,MIN @ MEM,-7.0,,0.441,0.153,0.151,0.226,0.425,0.35,0.161,0.404,0.49827272727272726,0.2611818181818182,0.14909090909090914,0.2504545454545455,0.49963636363636366,0.2703636363636364,0.1260909090909091,0.32281818181818184,51
119,LAC,22020,0022000924,2021-04-26,LAC @ NOP,-17.0,103.0,0.478,0.189,0.184,0.241,0.628,0.317,0.158,0.238,0.5687272727272727,0.21827272727272728,0.1379090909090909,0.19572727272727272,0.5323636363636365,0.2812727272727273,0.13163636363636363,0.2585454545454545,63
120,DAL,22016,0021600116,2016-11-09,DAL @ GSW,-21.0,,0.43,0.326,0.076,0.232,0.696,0.297,0.16,0.237,0.47850000000000004,0.21525000000000002,0.126,0.177125,0.5415,0.294125,0.17174999999999999,0.251,8
121,DET,22014,0021401112,2015-04-01,DET @ CHA,-24.0,,0.381,0.205,0.146,0.23,0.472,0.267,0.103,0.302,0.486,0.23236363636363636,0.11036363636363636,0.23572727272727276,0.5089090909090909,0.24427272727272725,0.14981818181818182,0.3151818181818182,75
122,PHX,22023,0022301228,2023-12-08,PHX vs. SAC,-8.0,106.0,0.548,0.277,0.114,0.174,0.533,0.217,0.132,0.314,0.5491818181818182,0.3489090909090909,0.13963636363636367,0.21863636363636363,0.5247272727272727,0.25409090909090915,0.12209090909090908,0.31945454545454544,22
123,CHA,22016,0021600321,2016-12-07,CHA vs. DET,10.0,,0.375,0.33,0.059,0.081,0.404,0.09,0.132,0.14,0.4894545454545455,0.34227272727272734,0.1210909090909091,0.1680909090909091,0.49227272727272725,0.1819090909090909,0.11181818181818182,0.24745454545454548,22
124,MIA,22017,0021700806,2018-02-07,MIA vs. HOU,-8.0,101.0,0.517,0.136,0.142,0.306,0.595,0.351,0.109,0.216,0.4961818181818182,0.22,0.15127272727272728,0.21227272727272728,0.5031818181818181,0.273,0.127,0.24390909090909096,55
125,HOU,22022,0022201074,2023-03-20,HOU vs. GSW,-13.0,108.0,0.473,0.258,0.166,0.236,0.597,0.216,0.199,0.362,0.5332727272727272,0.2887272727272727,0.14872727272727274,0.26281818181818184,0.5511818181818181,0.26972727272727276,0.12654545454545454,0.26272727272727275,72
126,POR,22021,22100823,2022-02-08,POR vs. ORL,-18.0,95.0,0.412,0.286,0.132,0.274,0.594,0.089,0.152,0.25,0.5350909090909091,0.2187272727272727,0.1410909090909091,0.1880909090909091,0.5480909090909092,0.2616363636363636,0.1359090909090909,0.25736363636363635,55
127,MIN,22011,0021100172,2012-01-14,MIN @ ATL,-2.0,,0.471,0.141,0.157,0.208,0.455,0.346,0.209,0.347,0.4737272727272728,0.34154545454545454,0.18599999999999997,0.247,0.4610909090909091,0.2556363636363636,0.15236363636363637,0.31199999999999994,12
128,CHI,22023,0022300700,2024-02-03,CHI vs. SAC,-8.0,115.0,0.522,0.242,0.151,0.22,0.589,0.345,0.155,0.178,0.5693636363636364,0.23127272727272732,0.12763636363636366,0.19754545454545455,0.5653636363636363,0.25427272727272726,0.12581818181818183,0.23254545454545453,50
129,UTA,22014,0021400610,2015-01-18,UTA @ SAS,-20.0,,0.351,0.19,0.16,0.203,0.438,0.288,0.112,0.231,0.48263636363636364,0.27318181818181814,0.17072727272727273,0.26281818181818184,0.48381818181818176,0.26209090909090904,0.14045454545454547,0.27845454545454545,41
130,WAS,22011,0021100160,2012-01-13,WAS @ PHI,-31.0,,0.469,0.247,0.19,0.188,0.624,0.224,0.125,0.275,0.4250909090909092,0.2426363636363636,0.15690909090909091,0.20254545454545456,0.4979090909090909,0.26818181818181824,0.18009090909090908,0.32945454545454544,11
131,DET,22022,0022200325,2022-12-01,DET vs. DAL,6.0,131.0,0.622,0.255,0.124,0.283,0.645,0.337,0.121,0.128,0.5342727272727272,0.28490909090909095,0.14,0.22036363636363634,0.5622727272727274,0.331,0.14118181818181819,0.29190909090909095,24
132,MIN,22022,0022201128,2023-03-27,MIN @ SAC,4.0,119.0,0.564,0.395,0.063,0.244,0.494,0.476,0.1,0.354,0.5695454545454546,0.31709090909090915,0.12454545454545453,0.18318181818181814,0.5586363636363636,0.3170909090909091,0.13190909090909092,0.26127272727272727,76
133,BKN,22023,0022301007,2024-03-21,BKN @ MIL,-7.0,108.0,0.516,0.174,0.143,0.294,0.56,0.165,0.104,0.245,0.5294545454545455,0.26636363636363636,0.1452727272727273,0.2219090909090909,0.5569090909090909,0.22836363636363635,0.15063636363636365,0.30536363636363634,70
134,LAL,22019,0021900002,2019-10-22,LAL @ LAC,-10.0,102.0,0.512,0.247,0.15,0.18,0.586,0.296,0.148,0.256,0.512,0.247,0.15,0.18,0.586,0.296,0.148,0.256,1
135,ORL,22017,0021701058,2018-03-20,ORL vs. TOR,-7.0,86.0,0.461,0.056,0.154,0.185,0.545,0.221,0.178,0.234,0.5027272727272728,0.2210909090909091,0.1579090909090909,0.15600000000000003,0.526,0.24645454545454548,0.14800000000000002,0.2671818181818182,71
136,MEM,22023,0022300687,2024-02-01,MEM vs. CLE,-7.0,101.0,0.478,0.189,0.126,0.13,0.558,0.209,0.143,0.229,0.5123636363636364,0.25936363636363635,0.1401818181818182,0.19472727272727272,0.5580909090909091,0.22836363636363635,0.15581818181818183,0.3026363636363637,48
137,ATL,22015,0021500286,2015-12-04,ATL vs. LAL,13.0,,0.568,0.27,0.187,0.231,0.448,0.151,0.173,0.333,0.5017272727272727,0.27,0.15545454545454546,0.212,0.49318181818181817,0.24299999999999997,0.15781818181818183,0.2855454545454546,22
138,SAS,22023,0022301163,2024-04-10,SAS @ OKC,-38.0,89.0,0.38,0.208,0.13,0.061,0.545,0.208,0.104,0.175,0.5217272727272726,0.21890909090909091,0.1507272727272727,0.19199999999999998,0.5304545454545454,0.17745454545454548,0.12936363636363638,0.2605454545454545,80
139,HOU,22010,0021000290,2010-12-04,HOU @ CHI,-3.0,,0.5,0.404,0.134,0.151,0.543,0.255,0.175,0.408,0.5234545454545455,0.3527272727272727,0.1600909090909091,0.224,0.5249090909090909,0.31727272727272726,0.13754545454545455,0.3060909090909091,20
140,NYK,22021,22101162,2022-04-02,NYK vs. CLE,-18.0,101.0,0.487,0.442,0.113,0.122,0.636,0.259,0.126,0.237,0.524909090909091,0.33854545454545465,0.12318181818181818,0.2326363636363636,0.5502727272727271,0.27436363636363637,0.13154545454545455,0.2512727272727273,78
141,SAS,22021,22100085,2021-10-30,SAS @ MIL,9.0,102.0,0.447,0.253,0.093,0.14,0.461,0.18,0.194,0.182,0.5126666666666667,0.1731666666666667,0.12966666666666668,0.19800000000000004,0.53,0.1935,0.16766666666666666,0.25100000000000006,6
142,LAL,22014,0021401047,2015-03-22,LAL vs. PHI,14.0,,0.512,0.272,0.153,0.295,0.41,0.236,0.105,0.29,0.4729090909090909,0.23172727272727275,0.1491818181818182,0.21572727272727274,0.4772727272727273,0.3466363636363637,0.12081818181818181,0.21763636363636366,68
143,MIN,22010,0021001066,2011-03-24,MIN @ DAL,-8.0,,0.538,0.15,0.187,0.167,0.541,0.176,0.164,0.267,0.4942727272727273,0.2924545454545454,0.1760909090909091,0.24781818181818177,0.513818181818182,0.29690909090909096,0.14845454545454542,0.2943636363636364,72
144,WAS,22010,0021000934,2011-03-06,WAS @ DET,-11.0,,0.463,0.415,0.11,0.154,0.555,0.154,0.104,0.356,0.4572727272727272,0.2691818181818182,0.13272727272727275,0.22709090909090907,0.5235454545454545,0.34218181818181814,0.14563636363636365,0.3172727272727273,62
145,NYK,22016,0021600724,2017-01-31,NYK @ WAS,-16.0,,0.392,0.376,0.122,0.355,0.597,0.17,0.123,0.25,0.49854545454545457,0.2378181818181818,0.14063636363636364,0.28290909090909094,0.5050909090909091,0.2551818181818181,0.10945454545454546,0.2827272727272727,50
146,MIN,22016,0021601039,2017-03-19,MIN @ NOP,-14.0,,0.564,0.198,0.149,0.182,0.622,0.167,0.154,0.357,0.5100909090909092,0.2572727272727273,0.14,0.2671818181818182,0.5233636363636363,0.2482727272727273,0.14318181818181816,0.3078181818181818,69
147,BOS,22014,0021400404,2014-12-21,BOS @ MIA,-16.0,,0.434,0.181,0.166,0.275,0.513,0.333,0.116,0.273,0.5093636363636365,0.23663636363636364,0.162,0.21709090909090908,0.4751818181818182,0.24763636363636368,0.14481818181818182,0.27718181818181825,25
148,MIL,22022,0022200665,2023-01-17,MIL vs. TOR,8.0,130.0,0.645,0.244,0.119,0.146,0.52,0.267,0.088,0.383,0.5426363636363636,0.21327272727272728,0.14572727272727276,0.22254545454545457,0.5149999999999999,0.21036363636363634,0.104,0.2793636363636364,45
149,DAL,22011,0021100234,2012-01-21,DAL @ NOH,2.0,,0.43,0.253,0.132,0.184,0.38,0.405,0.118,0.246,0.4808181818181817,0.2813636363636364,0.16336363636363638,0.2121818181818182,0.42736363636363633,0.29963636363636365,0.16545454545454544,0.24763636363636363,17
150,GSW,22017,0021701175,2018-04-05,GSW @ IND,-20.0,106.0,0.5,0.289,0.166,0.277,0.618,0.161,0.131,0.364,0.5211818181818182,0.19399999999999998,0.14109090909090913,0.1783636363636364,0.5203636363636364,0.22527272727272726,0.14854545454545454,0.2895454545454546,79
151,IND,22021,22101016,2022-03-13,IND @ ATL,-3.0,128.0,0.601,0.292,0.149,0.326,0.649,0.286,0.123,0.231,0.5665454545454546,0.2684545454545454,0.14027272727272727,0.21609090909090908,0.5482727272727274,0.24645454545454545,0.115,0.27554545454545454,69
152,POR,22013,0021300093,2013-11-09,POR @ SAC,11.0,,0.494,0.268,0.152,0.38,0.481,0.179,0.116,0.233,0.512,0.2505,0.14166666666666666,0.252,0.4981666666666666,0.24183333333333334,0.12716666666666668,0.2893333333333334,6
153,GSW,22017,0021700450,2017-12-18,GSW @ LAL,2.0,116.0,0.453,0.196,0.129,0.234,0.5,0.38,0.107,0.207,0.5786363636363637,0.22109090909090912,0.1477272727272727,0.17963636363636365,0.5021818181818181,0.23809090909090908,0.13872727272727273,0.25327272727272726,30
154,TOR,22019,0021900720,2020-01-31,TOR @ DET,13.0,105.0,0.571,0.129,0.162,0.163,0.424,0.43,0.174,0.309,0.5726363636363636,0.23099999999999998,0.12954545454545452,0.17081818181818184,0.5182727272727273,0.2850000000000001,0.17490909090909088,0.27409090909090916,49
155,LAL,22013,0021301113,2014-04-01,LAL vs. POR,-12.0,,0.505,0.239,0.106,0.176,0.53,0.212,0.093,0.302,0.5106363636363637,0.2649090909090909,0.13672727272727275,0.177,0.5480909090909091,0.2986363636363636,0.162,0.31418181818181823,74
156,MEM,22024,0022400174,2024-11-06,MEM vs. LAL,17.0,131.0,0.608,0.247,0.165,0.245,0.522,0.226,0.106,0.212,0.5565555555555555,0.279,0.15644444444444444,0.23344444444444448,0.5355555555555557,0.28488888888888886,0.14066666666666666,0.2987777777777778,9
157,PHX,22020,0022000389,2021-02-10,PHX vs. MIL,1.0,,0.615,0.287,0.113,0.273,0.6,0.353,0.102,0.255,0.5386363636363637,0.21018181818181814,0.13754545454545455,0.20972727272727273,0.5173636363636364,0.23036363636363635,0.11563636363636366,0.2691818181818182,24
158,DEN,22022,0022200268,2022-11-23,DEN @ OKC,5.0,131.0,0.557,0.466,0.176,0.34,0.526,0.289,0.093,0.286,0.5725454545454546,0.2511818181818182,0.16363636363636364,0.2161818181818182,0.562909090909091,0.25372727272727275,0.1352727272727273,0.24272727272727276,18
159,DEN,22013,0021300976,2014-03-14,DEN @ MIA,4.0,,0.524,0.354,0.165,0.2,0.562,0.259,0.194,0.256,0.49945454545454554,0.32227272727272727,0.1618181818181818,0.2260909090909091,0.5151818181818183,0.35781818181818187,0.15300000000000002,0.25490909090909086,65
160,DEN,42019,0041900167,2020-09-01,DEN vs. UTA,2.0,80.0,0.422,0.157,0.12,0.148,0.43,0.19,0.156,0.245,0.555,0.20557142857142857,0.1267142857142857,0.22099999999999995,0.5835714285714285,0.29,0.12585714285714286,0.25657142857142856,7
161,BOS,22015,0021500537,2016-01-07,BOS @ CHI,-9.0,,0.383,0.224,0.106,0.227,0.463,0.181,0.152,0.321,0.47445454545454546,0.2821818181818182,0.13254545454545455,0.2167272727272727,0.45927272727272733,0.33572727272727276,0.14127272727272724,0.2796363636363637,36
162,SAS,22019,0021900010,2019-10-23,SAS vs. NYK,9.0,120.0,0.548,0.434,0.191,0.222,0.521,0.191,0.126,0.137,0.548,0.434,0.191,0.222,0.521,0.191,0.126,0.137,1
163,GSW,22014,0021400838,2015-02-24,GSW @ WAS,7.0,,0.567,0.189,0.088,0.087,0.563,0.266,0.247,0.289,0.5235454545454545,0.22645454545454546,0.12836363636363635,0.2058181818181818,0.4899999999999999,0.2762727272727272,0.16845454545454547,0.28454545454545455,54
164,NOP,22016,0021600900,2017-03-01,NOP vs. DET,23.0,,0.558,0.295,0.149,0.205,0.403,0.165,0.074,0.361,0.5135454545454545,0.32409090909090915,0.15590909090909089,0.16636363636363635,0.5047272727272727,0.28200000000000003,0.14190909090909093,0.30036363636363633,61
165,PHI,42021,42100132,2022-04-18,PHI vs. TOR,15.0,112.0,0.623,0.435,0.175,0.206,0.489,0.135,0.119,0.321,0.615,0.42000000000000004,0.10899999999999999,0.2195,0.525,0.20750000000000002,0.1025,0.30000000000000004,2
166,HOU,22016,0021601108,2017-03-28,HOU vs. GSW,-7.0,,0.418,0.459,0.132,0.192,0.574,0.182,0.163,0.256,0.5444545454545456,0.3340909090909091,0.13463636363636364,0.2030909090909091,0.5454545454545454,0.23581818181818184,0.15281818181818183,0.2520909090909091,74
167,POR,22014,0021400634,2015-01-21,POR @ PHX,-5.0,,0.523,0.322,0.144,0.189,0.56,0.261,0.124,0.269,0.49281818181818177,0.23481818181818184,0.1310909090909091,0.18627272727272726,0.4800000000000001,0.2686363636363636,0.13145454545454546,0.2791818181818182,43
168,DEN,22022,0022200160,2022-11-09,DEN @ IND,3.0,122.0,0.557,0.295,0.199,0.234,0.542,0.198,0.162,0.264,0.5772727272727273,0.2427272727272727,0.15845454545454546,0.2259090909090909,0.554090909090909,0.25027272727272726,0.141,0.25909090909090915,11
169,MEM,22013,0021300642,2014-01-24,MEM @ HOU,1.0,,0.487,0.205,0.187,0.25,0.494,0.177,0.143,0.271,0.4917272727272728,0.26572727272727276,0.13509090909090912,0.24818181818181817,0.48327272727272724,0.23654545454545453,0.14600000000000002,0.2909090909090909,41
170,HOU,22014,0021400217,2014-11-26,HOU vs. SAC,13.0,,0.511,0.16,0.044,0.228,0.472,0.394,0.223,0.318,0.48800000000000004,0.3119090909090909,0.1800909090909091,0.23463636363636367,0.4578181818181818,0.2843636363636364,0.1848181818181818,0.33409090909090905,15
171,LAL,22019,0021900861,2020-02-25,LAL vs. NOP,9.0,118.0,0.505,0.206,0.141,0.23,0.5,0.349,0.177,0.204,0.5613636363636364,0.3145454545454545,0.15672727272727274,0.23281818181818184,0.5437272727272727,0.2805454545454546,0.14236363636363636,0.20572727272727276,56
172,POR,22022,0022200631,2023-01-12,POR vs. CLE,-6.0,113.0,0.583,0.372,0.165,0.122,0.534,0.348,0.108,0.286,0.545,0.3150909090909091,0.17200000000000001,0.23109090909090912,0.5287272727272727,0.3486363636363637,0.13681818181818184,0.28963636363636364,41
173,UTA,22011,0021100615,2012-03-12,UTA vs. DET,15.0,,0.59,0.361,0.182,0.194,0.5,0.394,0.152,0.167,0.48581818181818187,0.281,0.14663636363636365,0.27836363636363637,0.5131818181818182,0.36009090909090913,0.15781818181818183,0.3024545454545454,41
174,PHI,42022,0042200214,2023-05-07,PHI vs. BOS,1.0,116.0,0.533,0.242,0.092,0.24,0.569,0.253,0.107,0.313,0.5231250000000001,0.216125,0.12925,0.23075,0.55025,0.23462500000000003,0.126,0.23274999999999998,8
175,PHI,22012,0021201052,2013-03-25,PHI @ UTA,-16.0,,0.41,0.337,0.138,0.259,0.53,0.25,0.168,0.444,0.5089090909090909,0.20136363636363638,0.15145454545454545,0.22172727272727275,0.5334545454545455,0.21863636363636363,0.15436363636363634,0.3110909090909091,70
176,MIA,22023,0022300678,2024-01-31,MIA vs. SAC,9.0,115.0,0.577,0.274,0.103,0.159,0.505,0.194,0.092,0.25,0.5051818181818182,0.23172727272727273,0.13699999999999998,0.1918181818181818,0.5485454545454546,0.2259090909090909,0.12154545454545457,0.2903636363636364,48
177,HOU,22012,0021200646,2013-01-26,HOU vs. BKN,13.0,,0.563,0.31,0.124,0.304,0.55,0.263,0.108,0.178,0.49354545454545456,0.309,0.18281818181818182,0.24245454545454545,0.5011818181818182,0.30018181818181816,0.1460909090909091,0.2980909090909091,46
178,CLE,22020,0022000597,2021-03-14,CLE @ ATL,-18.0,,0.432,0.284,0.144,0.25,0.535,0.366,0.23,0.436,0.511909090909091,0.2464545454545454,0.16872727272727273,0.22054545454545457,0.5532727272727272,0.28154545454545454,0.1468181818181818,0.2670909090909091,38
179,MEM,42014,0041400173,2015-04-25,MEM @ POR,6.0,,0.494,0.558,0.072,0.14,0.539,0.403,0.095,0.163,0.47533333333333333,0.33666666666666667,0.07300000000000001,0.17533333333333334,0.449,0.279,0.128,0.28099999999999997,3
180,GSW,22013,0021301188,2014-04-11,GSW @ LAL,17.0,,0.56,0.141,0.174,0.245,0.444,0.225,0.143,0.196,0.5309090909090909,0.1928181818181818,0.14472727272727273,0.21345454545454548,0.4726363636363637,0.2671818181818182,0.1318181818181818,0.2800909090909091,79
181,TOR,42015,0041500305,2016-05-25,TOR @ CLE,-38.0,,0.413,0.507,0.193,0.096,0.636,0.312,0.18,0.343,0.4783636363636364,0.3117272727272728,0.12963636363636366,0.18854545454545457,0.5148181818181817,0.297,0.14081818181818181,0.26954545454545453,19
